uniprot_id	bulk_abundance	new_single_cell_F1	new_single_cell_F3	new_single_cell_F5	new_single_cell_F7	new_single_cell_F9	new_single_cell_F11	new_single_cell_F13	new_single_cell_F15	new_single_cell_F17	new_single_cell_F19	old_single_cell_F3	old_single_cell_F4	old_single_cell_F5	query_id	score
H3BT22	39011.9505517725	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BT22	2.0
H3BT29	87484.1336733679	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BT29	1.0
H3BT52	35707.1989916452	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BT52	1.0
H3BT58	2247610.8512452	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BT58	1.0
H3BTA2	308327.353150564	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BTA2	2.0
H3BTA3	425837.062428243	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BTA3	2.0
H3BTB3	587063.824071365	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BTB3	2.0
H3BTD3	6661.35838085631	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BTD3	2.0
H3BTE3	920.186003795847	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BTE3	2.0
H3BTH6	103176.380764552	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BTH6	1.0
H3BTU0	585.072952548222	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BTU0	1.0
H3BTX6	15098.9685157897	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BTX6	1.0
H3BU01	40387.845626847	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BU01	1.0
H3BU16	13267.3431952455	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BU16	2.0
H3BU37	104603.471809148	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BU37	1.0
H3BU45	71544.4474091284	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BU45	1.0
H3BU51	152347.723410012	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BU51	2.0
H3BU53	831.740885427124	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BU53	1.0
H3BU86	6124.40725307936	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BU86	1.0
H3BU93	1448.03163182686	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BU93	1.0
H3BU96	325146.582192987	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BU96	1.0
H3BUB6	15345.8322489073	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BUB6	2.0
H3BUF6	1324.52831420965	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BUF6	2.0
H3BUH7	16766.5934541927	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BUH7	2.0
H3BUI0	6112.44876801848	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BUI0	2.0
H3BUL4	218968.41578012	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BUL4	1.0
H3BUM8	577223.801142901	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BUM8	1.0
H3BUM9	121311.122371495	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BUM9	1.0
H3BUQ9	24722.6293293998	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BUQ9	1.0
H3BUR4	272321.195945435	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BUR4	1.0
H3BUU5	83530.8613038614	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BUU5	1.0
H3BUU8	31890.8813272251	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BUU8	1.0
H3BUV4	14758.935654123	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BUV4	1.0
H3BUV5	317867.266985671	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BUV5	1.0
H3BUX2	17189.799205393	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BUX2	1.0
H3BUY4	1006099.18644028	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BUY4	1.0
H3BV16	734088.728061008	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BV16	2.0
H3BV17	509891.57407508	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BV17	1.0
H3BV23	214587.307032398	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BV23	1.0
H3BV41	2497.86967999312	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BV41	1.0
H3BV55	622050.572261465	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BV55	3.0
H3BV69	1821382.48965957	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BV69	2.0
H3BV73	4261.73449254131	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BV73	1.0
H3BV82	69777.8468015035	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BV82	1.0
H3BV87	197634.846478446	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BV87	1.0
H3BV90	762227.740996796	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BV90	2.0
H3BVC9	238.583137152386	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BVC9	1.0
H3BVE0	3529.7157648903	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BVE0	1.0
H3BVG0	438899.549005795	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BVG0	2.0
H3BVI2	1764.93183180679	False	False	False	False	False	False	False	False	False	False	False	False	False	H3BVI2	1.0
H7BXE3	14917.9269057707	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BXE3	2.0
H7BXH2	1754.17110497859	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BXH2	2.0
H7BXI1	4860.50967144592	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BXI1	3.0
H7BXL1	37802.3758034898	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BXL1	1.0
H7BXL7	129013.633950991	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BXL7	1.0
H7BXQ8	48181.0105133026	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BXQ8	1.0
H7BXR3	477.394858991676	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BXR3	1.0
H7BXY3	348814.426815665	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BXY3	2.0
H7BXY5	4018.81497836896	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BXY5	2.0
H7BXZ6	2020.13944401582	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BXZ6	2.0
H7BY10	6695819.11085513	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BY10	2.0
H7BY16	6629.93979732837	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BY16	3.0
H7BY36	1115.03253834066	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BY36	2.0
H7BY57	132.500799971254	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BY57	2.0
H7BY83	86108.8322231318	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BY83	2.0
H7BY94	260858.43239368	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BY94	1.0
H7BYD0	1012556.20392229	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BYD0	2.0
H7BYF7	24035.5507426356	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BYF7	2.0
H7BYH4	4444813.16397965	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BYH4	3.0
H7BYJ3	275.319238018962	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BYJ3	2.0
H7BYK1	2163.49132559241	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BYK1	1.0
H7BYL6	84.6241971848021	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BYL6	1.0
H7BYN3	605880.710022291	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BYN3	1.0
H7BYN4	254822.067451013	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BYN4	3.0
H7BYP9	598.614576683628	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BYP9	1.0
H7BYS8	69591.9137795163	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BYS8	1.0
H7BYT1	1122.05033381372	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BYT1	2.0
H7BYY1	305822.062087971	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BYY1	2.0
H7BYY4	1880.41061406005	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BYY4	1.0
H7BYY8	1740.20188514731	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BYY8	1.0
H7BZ14	581597.144666663	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BZ14	2.0
H7BZ35	1210610.5401699	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BZ35	2.0
H7BZ72	1179249.06358503	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BZ72	1.0
H7BZ75	89981.5430014108	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BZ75	1.0
H7BZ94	656.116616551825	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BZ94	2.0
H7BZ97	112918.57890367	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BZ97	2.0
H7BZA2	1067.03827580429	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BZA2	1.0
H7BZB9	2354.18429823722	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BZB9	1.0
H7BZC4	247807.454614872	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BZC4	1.0
H7BZE2	309500.370296788	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BZE2	1.0
H7BZG0	319282.849231521	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BZG0	1.0
H7BZG1	275940.713151286	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BZG1	1.0
H7BZG6	654.160120764878	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BZG6	2.0
H7BZH6	109465.939279647	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BZH6	1.0
H7BZI1	577223.801142901	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BZI1	2.0
H7BZI2	777.994795279834	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BZI2	1.0
H7BZJ3	170608.338581185	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BZJ3	2.0
H7BZJ7	29448.1387932289	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BZJ7	1.0
H7BZK0	497.018344956915	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BZK0	1.0
H7BZL2	698526.539933571	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BZL2	2.0
H7BZP2	210645.543461639	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BZP2	1.0
H7BZU1	2753249.92418335	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BZU1	1.0
H7BZW2	31226.8236395381	False	False	False	False	False	False	False	False	False	False	False	False	False	H7BZW2	2.0
H7C003	534.744824968672	False	False	False	False	False	False	False	False	False	False	False	False	False	H7C003	1.0
H7C053	2353.09614042006	False	False	False	False	False	False	False	False	False	False	False	False	False	H7C053	1.0
H7C068	2440325.68625941	False	False	False	False	False	False	False	False	False	False	False	False	False	H7C068	2.0
H7C094	21716.5277951669	False	False	False	False	False	False	False	False	False	False	False	False	False	H7C094	1.0
H7C096	12731.6086135846	False	False	False	False	False	False	False	False	False	False	False	False	False	H7C096	1.0
H7C0C0	66595.6639480291	False	False	False	False	False	False	False	False	False	False	False	False	False	H7C0C0	1.0
H7C0C1	2662.67567804649	False	False	False	False	False	False	False	False	False	False	False	False	False	H7C0C1	2.0
H7C0C7	23735.4135498173	False	False	False	False	False	False	False	False	False	False	False	False	False	H7C0C7	2.0
H7C0D9	105322.771730819	False	False	False	False	False	False	False	False	False	False	False	False	False	H7C0D9	3.0
H7C0E5	108940.584366411	False	False	False	False	False	False	False	False	False	False	False	False	False	H7C0E5	1.0
H7C0G7	6433.99393936675	False	False	False	False	False	False	False	False	False	False	False	False	False	H7C0G7	2.0
H7C0H2	4775.80166442953	False	False	False	False	False	False	False	False	False	False	False	False	False	H7C0H2	1.0
H7C0H8	68831.980239347	False	False	False	False	False	False	False	False	False	False	False	False	False	H7C0H8	2.0
H7C0H9	3777705.6446247	False	False	False	False	False	False	False	False	False	False	False	False	False	H7C0H9	1.0
H7C0I3	1911.3812958591	False	False	False	False	False	False	False	False	False	False	False	False	False	H7C0I3	1.0
H7C0J3	3712.39321173693	False	False	False	False	False	False	False	False	False	False	False	False	False	H7C0J3	1.0
H7C0N4	27965.2300747111	False	False	False	False	False	False	False	False	False	False	False	False	False	H7C0N4	1.0
H7C0R3	1176832.21584821	False	False	False	False	False	False	False	False	False	False	False	False	False	H7C0R3	1.0
H7C0R7	340424.512529288	False	False	False	False	False	False	False	False	False	False	False	False	False	H7C0R7	1.0
H7C0S8	25726.7687184696	False	False	False	False	False	False	False	False	False	False	False	False	False	H7C0S8	2.0
H7C0T4	27945.6651168416	False	False	False	False	False	False	False	False	False	False	False	False	False	H7C0T4	0.0
H7C0V0	108948.043336044	False	False	False	False	False	False	False	False	False	False	False	False	False	H7C0V0	1.0
H7C0V8	222913.922925668	False	False	False	False	False	False	False	False	False	False	False	False	False	H7C0V8	1.0
H7C0X7	618310.212668773	False	False	False	False	False	False	False	False	False	False	False	False	False	H7C0X7	2.0
H7C0X8	1642650.84512264	False	False	False	False	False	False	False	False	False	False	False	False	False	H7C0X8	2.0
H7C0Y1	46941.2142123094	False	False	False	False	False	False	False	False	False	False	False	False	False	H7C0Y1	1.0
